ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_STATE_ABR,DEST_STATE_NM,YEAR,MONTH,DEPARTURES_PERFORMED
AZ,Arizona,MA,Massachusetts,2025,1,198.0
AZ,Arizona,MD,Maryland,2025,1,92.0
AZ,Arizona,MI,Michigan,2025,1,226.0
AZ,Arizona,MN,Minnesota,2025,1,457.0
AZ,Arizona,MO,Missouri,2025,1,388.0
AZ,Arizona,MT,Montana,2025,1,99.0
AZ,Arizona,NC,North Carolina,2025,1,296.0
AZ,Arizona,ND,North Dakota,2025,1,128.0
AZ,Arizona,NE,Nebraska,2025,1,178.0
AZ,Arizona,NJ,New Jersey,2025,1,219.0
AZ,Arizona,NM,New Mexico,2025,1,425.0
AZ,Arizona,NV,Nevada,2025,1,1048.0
AZ,Arizona,NY,New York,2025,1,269.0
AZ,Arizona,OH,Ohio,2025,1,168.0
AZ,Arizona,OK,Oklahoma,2025,1,245.0
AZ,Arizona,OR,Oregon,2025,1,573.0
AZ,Arizona,PA,Pennsylvania,2025,1,243.0
AZ,Arizona,SC,South Carolina,2025,1,1.0
AZ,Arizona,SD,South Dakota,2025,1,90.0
AZ,Arizona,TN,Tennessee,2025,1,291.0
AZ,Arizona,TX,Texas,2025,1,2268.0
AZ,Arizona,UT,Utah,2025,1,862.0
AZ,Arizona,VA,Virginia,2025,1,191.0
AZ,Arizona,WA,Washington,2025,1,945.0
AZ,Arizona,WI,Wisconsin,2025,1,190.0
AZ,Arizona,WV,West Virginia,2025,1,1.0
CA,California,AK,Alaska,2025,1,123.0
CA,California,AL,Alabama,2025,1,1.0
CA,California,AR,Arkansas,2025,1,33.0
CA,California,AZ,Arizona,2025,1,4564.0
CA,California,CA,California,2025,1,19300.0
CA,California,CO,Colorado,2025,1,3992.0
CA,California,CT,Connecticut,2025,1,19.0
CA,California,FL,Florida,2025,1,1528.0
CA,California,GA,Georgia,2025,1,1167.0
CA,California,HI,Hawaii,2025,1,2361.0
CA,California,IA,Iowa,2025,1,10.0
CA,California,ID,Idaho,2025,1,778.0
CA,California,IL,Illinois,2025,1,1883.0
CA,California,IN,Indiana,2025,1,222.0
CA,California,KS,Kansas,2025,1,1.0
CA,California,KY,Kentucky,2025,1,730.0
CA,California,LA,Louisiana,2025,1,205.0
CA,California,MA,Massachusetts,2025,1,757.0
CA,California,MD,Maryland,2025,1,212.0
CA,California,MI,Michigan,2025,1,453.0
CA,California,MN,Minnesota,2025,1,681.0
CA,California,MO,Missouri,2025,1,396.0
CA,California,MT,Montana,2025,1,136.0
CA,California,NC,North Carolina,2025,1,680.0
CA,California,NE,Nebraska,2025,1,71.0
CA,California,NJ,New Jersey,2025,1,890.0
CA,California,NM,New Mexico,2025,1,369.0
CA,California,NV,Nevada,2025,1,6078.0
CA,California,NY,New York,2025,1,1526.0
CA,California,OH,Ohio,2025,1,152.0
CA,California,OK,Oklahoma,2025,1,105.0
CA,California,OR,Oregon,2025,1,2594.0
CA,California,PA,Pennsylvania,2025,1,469.0
CA,California,SC,South Carolina,2025,1,2.0
CA,California,SD,South Dakota,2025,1,1.0
CA,California,TN,Tennessee,2025,1,762.0
CA,California,TT,U.S. Pacific Trust Territories and Possessions,2025,1,2.0
CA,California,TX,Texas,2025,1,5354.0
CA,California,UT,Utah,2025,1,2304.0
CA,California,VA,Virginia,2025,1,721.0
CA,California,WA,Washington,2025,1,4007.0
CA,California,WI,Wisconsin,2025,1,3.0
CA,California,WY,Wyoming,2025,1,134.0
CO,Colorado,AK,Alaska,2025,1,31.0
CO,Colorado,AL,Alabama,2025,1,152.0
CO,Colorado,AR,Arkansas,2025,1,212.0
CO,Colorado,AZ,Arizona,2025,1,1491.0
CO,Colorado,CA,California,2025,1,4018.0
CO,Colorado,CO,Colorado,2025,1,3739.0
CO,Colorado,CT,Connecticut,2025,1,91.0
CO,Colorado,FL,Florida,2025,1,1417.0
CO,Colorado,GA,Georgia,2025,1,643.0
CO,Colorado,HI,Hawaii,2025,1,133.0
CO,Colorado,IA,Iowa,2025,1,254.0
CO,Colorado,ID,Idaho,2025,1,461.0
CO,Colorado,IL,Illinois,2025,1,1070.0
CO,Colorado,IN,Indiana,2025,1,201.0
CO,Colorado,KS,Kansas,2025,1,323.0
CO,Colorado,KY,Kentucky,2025,1,291.0
CO,Colorado,LA,Louisiana,2025,1,242.0
CO,Colorado,MA,Massachusetts,2025,1,280.0
CO,Colorado,MD,Maryland,2025,1,222.0
CO,Colorado,ME,Maine,2025,1,1.0
CO,Colorado,MI,Michigan,2025,1,304.0
CO,Colorado,MN,Minnesota,2025,1,453.0
CO,Colorado,MO,Missouri,2025,1,662.0
CO,Colorado,MT,Montana,2025,1,657.0
CO,Colorado,NC,North Carolina,2025,1,414.0
CO,Colorado,ND,North Dakota,2025,1,516.0
CO,Colorado,NE,Nebraska,2025,1,645.0
CO,Colorado,NJ,New Jersey,2025,1,327.0
CO,Colorado,NM,New Mexico,2025,1,418.0
CO,Colorado,NV,Nevada,2025,1,916.0
CO,Colorado,NY,New York,2025,1,570.0
CO,Colorado,OH,Ohio,2025,1,306.0
CO,Colorado,OK,Oklahoma,2025,1,444.0
CO,Colorado,OR,Oregon,2025,1,494.0
CO,Colorado,PA,Pennsylvania,2025,1,307.0
CO,Colorado,PR,Puerto Rico,2025,1,31.0
CO,Colorado,RI,Rhode Island,2025,1,9.0
CO,Colorado,SC,South Carolina,2025,1,86.0
CO,Colorado,SD,South Dakota,2025,1,420.0
CO,Colorado,TN,Tennessee,2025,1,529.0
CO,Colorado,TX,Texas,2025,1,3313.0
CO,Colorado,UT,Utah,2025,1,857.0
CO,Colorado,VA,Virginia,2025,1,465.0
CO,Colorado,WA,Washington,2025,1,712.0
CO,Colorado,WI,Wisconsin,2025,1,251.0
CO,Colorado,WY,Wyoming,2025,1,749.0
CT,Connecticut,AZ,Arizona,2025,1,13.0
CT,Connecticut,CO,Colorado,2025,1,91.0
CT,Connecticut,CT,Connecticut,2025,1,19.0
CT,Connecticut,DE,Delaware,2025,1,1.0
CT,Connecticut,FL,Florida,2025,1,882.0
CT,Connecticut,GA,Georgia,2025,1,196.0
CT,Connecticut,IL,Illinois,2025,1,233.0
CT,Connecticut,IN,Indiana,2025,1,1.0
CT,Connecticut,KY,Kentucky,2025,1,102.0
CT,Connecticut,LA,Louisiana,2025,1,8.0
CT,Connecticut,MA,Massachusetts,2025,1,3.0
CT,Connecticut,MD,Maryland,2025,1,128.0
CT,Connecticut,MI,Michigan,2025,1,87.0
CT,Connecticut,MN,Minnesota,2025,1,58.0
CT,Connecticut,MO,Missouri,2025,1,1.0
CT,Connecticut,NC,North Carolina,2025,1,236.0
CT,Connecticut,NE,Nebraska,2025,1,2.0
CT,Connecticut,NH,New Hampshire,2025,1,3.0
CT,Connecticut,NJ,New Jersey,2025,1,3.0
CT,Connecticut,NV,Nevada,2025,1,13.0
CT,Connecticut,NY,New York,2025,1,38.0
CT,Connecticut,OH,Ohio,2025,1,23.0
CT,Connecticut,PA,Pennsylvania,2025,1,97.0
CT,Connecticut,PR,Puerto Rico,2025,1,110.0
CT,Connecticut,RI,Rhode Island,2025,1,4.0
CT,Connecticut,SC,South Carolina,2025,1,51.0
CT,Connecticut,TN,Tennessee,2025,1,59.0
CT,Connecticut,TX,Texas,2025,1,57.0
CT,Connecticut,VA,Virginia,2025,1,314.0
CT,Connecticut,VT,Vermont,2025,1,1.0
CT,Connecticut,WI,Wisconsin,2025,1,1.0
DE,Delaware,CT,Connecticut,2025,1,1.0
DE,Delaware,DE,Delaware,2025,1,2.0
DE,Delaware,FL,Florida,2025,1,75.0
DE,Delaware,GA,Georgia,2025,1,9.0
DE,Delaware,MA,Massachusetts,2025,1,1.0
DE,Delaware,NC,North Carolina,2025,1,9.0
DE,Delaware,NY,New York,2025,1,1.0
DE,Delaware,PR,Puerto Rico,2025,1,9.0
DE,Delaware,TX,Texas,2025,1,2.0
DE,Delaware,VA,Virginia,2025,1,3.0
FL,Florida,AK,Alaska,2025,1,106.0
FL,Florida,AL,Alabama,2025,1,231.0
FL,Florida,AR,Arkansas,2025,1,57.0
FL,Florida,AZ,Arizona,2025,1,455.0
FL,Florida,CA,California,2025,1,1473.0
FL,Florida,CO,Colorado,2025,1,1419.0
FL,Florida,CT,Connecticut,2025,1,881.0
FL,Florida,DE,Delaware,2025,1,75.0
FL,Florida,FL,Florida,2025,1,5275.0
FL,Florida,GA,Georgia,2025,1,4496.0
FL,Florida,IA,Iowa,2025,1,187.0
FL,Florida,ID,Idaho,2025,1,12.0
FL,Florida,IL,Illinois,2025,1,3079.0
FL,Florida,IN,Indiana,2025,1,910.0
FL,Florida,KS,Kansas,2025,1,3.0
FL,Florida,KY,Kentucky,2025,1,1390.0
FL,Florida,LA,Louisiana,2025,1,575.0
FL,Florida,MA,Massachusetts,2025,1,2042.0
FL,Florida,MD,Maryland,2025,1,1561.0
FL,Florida,ME,Maine,2025,1,149.0
FL,Florida,MI,Michigan,2025,1,1595.0
FL,Florida,MN,Minnesota,2025,1,1018.0
FL,Florida,MO,Missouri,2025,1,943.0
FL,Florida,MS,Mississippi,2025,1,30.0
FL,Florida,NC,North Carolina,2025,1,3948.0
FL,Florida,ND,North Dakota,2025,1,46.0
FL,Florida,NE,Nebraska,2025,1,107.0
FL,Florida,NH,New Hampshire,2025,1,143.0
FL,Florida,NJ,New Jersey,2025,1,2969.0
FL,Florida,NM,New Mexico,2025,1,2.0
FL,Florida,NV,Nevada,2025,1,512.0
FL,Florida,NY,New York,2025,1,6294.0
FL,Florida,OH,Ohio,2025,1,1360.0
FL,Florida,OK,Oklahoma,2025,1,32.0
FL,Florida,OR,Oregon,2025,1,108.0
FL,Florida,PA,Pennsylvania,2025,1,2576.0
FL,Florida,PR,Puerto Rico,2025,1,1431.0
FL,Florida,RI,Rhode Island,2025,1,474.0
FL,Florida,SC,South Carolina,2025,1,333.0
FL,Florida,SD,South Dakota,2025,1,47.0
FL,Florida,TN,Tennessee,2025,1,1849.0
FL,Florida,TX,Texas,2025,1,5048.0
FL,Florida,UT,Utah,2025,1,277.0
FL,Florida,VA,Virginia,2025,1,2710.0
FL,Florida,VI,U.S. Virgin Islands,2025,1,206.0
FL,Florida,VT,Vermont,2025,1,57.0
FL,Florida,WA,Washington,2025,1,446.0
FL,Florida,WI,Wisconsin,2025,1,413.0
FL,Florida,WV,West Virginia,2025,1,35.0
GA,Georgia,AK,Alaska,2025,1,34.0
GA,Georgia,AL,Alabama,2025,1,744.0
GA,Georgia,AR,Arkansas,2025,1,336.0
GA,Georgia,AZ,Arizona,2025,1,335.0
GA,Georgia,CA,California,2025,1,1162.0
GA,Georgia,CO,Colorado,2025,1,638.0
GA,Georgia,CT,Connecticut,2025,1,196.0
GA,Georgia,DE,Delaware,2025,1,9.0
GA,Georgia,FL,Florida,2025,1,4496.0
GA,Georgia,GA,Georgia,2025,1,1377.0
GA,Georgia,HI,Hawaii,2025,1,53.0
GA,Georgia,IA,Iowa,2025,1,118.0
GA,Georgia,ID,Idaho,2025,1,32.0
GA,Georgia,IL,Illinois,2025,1,918.0
GA,Georgia,IN,Indiana,2025,1,524.0
GA,Georgia,KS,Kansas,2025,1,82.0
GA,Georgia,KY,Kentucky,2025,1,711.0
GA,Georgia,LA,Louisiana,2025,1,820.0
GA,Georgia,MA,Massachusetts,2025,1,413.0
GA,Georgia,MD,Maryland,2025,1,581.0
GA,Georgia,ME,Maine,2025,1,30.0
GA,Georgia,MI,Michigan,2025,1,467.0
GA,Georgia,MN,Minnesota,2025,1,315.0
GA,Georgia,MO,Missouri,2025,1,554.0
GA,Georgia,MS,Mississippi,2025,1,370.0
GA,Georgia,MT,Montana,2025,1,40.0
GA,Georgia,NC,North Carolina,2025,1,1712.0
GA,Georgia,NE,Nebraska,2025,1,140.0
GA,Georgia,NJ,New Jersey,2025,1,554.0
GA,Georgia,NM,New Mexico,2025,1,71.0
GA,Georgia,NV,Nevada,2025,1,408.0
GA,Georgia,NY,New York,2025,1,1544.0
GA,Georgia,OH,Ohio,2025,1,621.0
GA,Georgia,OK,Oklahoma,2025,1,240.0
GA,Georgia,OR,Oregon,2025,1,80.0
GA,Georgia,PA,Pennsylvania,2025,1,858.0
GA,Georgia,PR,Puerto Rico,2025,1,187.0
GA,Georgia,RI,Rhode Island,2025,1,83.0
GA,Georgia,SC,South Carolina,2025,1,719.0
GA,Georgia,SD,South Dakota,2025,1,29.0
GA,Georgia,TN,Tennessee,2025,1,1244.0
GA,Georgia,TX,Texas,2025,1,2055.0
GA,Georgia,UT,Utah,2025,1,253.0
GA,Georgia,VA,Virginia,2025,1,1554.0
GA,Georgia,VI,U.S. Virgin Islands,2025,1,95.0
GA,Georgia,VT,Vermont,2025,1,30.0
GA,Georgia,WA,Washington,2025,1,250.0
GA,Georgia,WI,Wisconsin,2025,1,322.0
GA,Georgia,WV,West Virginia,2025,1,86.0
GA,Georgia,WY,Wyoming,2025,1,21.0
HI,Hawaii,AK,Alaska,2025,1,84.0
HI,Hawaii,AZ,Arizona,2025,1,229.0
HI,Hawaii,CA,California,2025,1,2293.0
HI,Hawaii,CO,Colorado,2025,1,134.0
HI,Hawaii,GA,Georgia,2025,1,55.0
HI,Hawaii,HI,Hawaii,2025,1,10744.0
HI,Hawaii,IL,Illinois,2025,1,66.0
HI,Hawaii,KY,Kentucky,2025,1,12.0
HI,Hawaii,MA,Massachusetts,2025,1,35.0
HI,Hawaii,MI,Michigan,2025,1,23.0
HI,Hawaii,MN,Minnesota,2025,1,31.0
HI,Hawaii,NJ,New Jersey,2025,1,28.0
HI,Hawaii,NV,Nevada,2025,1,250.0
HI,Hawaii,NY,New York,2025,1,54.0
HI,Hawaii,OR,Oregon,2025,1,170.0
HI,Hawaii,TN,Tennessee,2025,1,27.0
HI,Hawaii,TT,U.S. Pacific Trust Territories and Possessions,2025,1,74.0
HI,Hawaii,TX,Texas,2025,1,133.0
HI,Hawaii,UT,Utah,2025,1,115.0
HI,Hawaii,VA,Virginia,2025,1,26.0
HI,Hawaii,WA,Washington,2025,1,677.0
IA,Iowa,AL,Alabama,2025,1,1.0
IA,Iowa,AZ,Arizona,2025,1,202.0
IA,Iowa,CA,California,2025,1,9.0
IA,Iowa,CO,Colorado,2025,1,255.0
IA,Iowa,FL,Florida,2025,1,187.0
IA,Iowa,GA,Georgia,2025,1,117.0
IA,Iowa,IA,Iowa,2025,1,33.0
IA,Iowa,IL,Illinois,2025,1,718.0
IA,Iowa,IN,Indiana,2025,1,3.0
IA,Iowa,KS,Kansas,2025,1,1.0
IA,Iowa,KY,Kentucky,2025,1,55.0
IA,Iowa,MI,Michigan,2025,1,84.0
IA,Iowa,MN,Minnesota,2025,1,175.0
IA,Iowa,MO,Missouri,2025,1,104.0
IA,Iowa,MS,Mississippi,2025,1,1.0
IA,Iowa,NC,North Carolina,2025,1,98.0
IA,Iowa,NE,Nebraska,2025,1,2.0
IA,Iowa,NJ,New Jersey,2025,1,2.0
IA,Iowa,NV,Nevada,2025,1,60.0
IA,Iowa,NY,New York,2025,1,62.0
IA,Iowa,OH,Ohio,2025,1,1.0
IA,Iowa,OR,Oregon,2025,1,1.0
IA,Iowa,TN,Tennessee,2025,1,45.0
IA,Iowa,TX,Texas,2025,1,240.0
IA,Iowa,UT,Utah,2025,1,2.0
IA,Iowa,VA,Virginia,2025,1,79.0
IA,Iowa,WI,Wisconsin,2025,1,4.0
ID,Idaho,AZ,Arizona,2025,1,236.0
ID,Idaho,CA,California,2025,1,781.0
ID,Idaho,CO,Colorado,2025,1,464.0
ID,Idaho,FL,Florida,2025,1,11.0
ID,Idaho,GA,Georgia,2025,1,33.0
ID,Idaho,ID,Idaho,2025,1,22.0
ID,Idaho,IL,Illinois,2025,1,82.0
ID,Idaho,KY,Kentucky,2025,1,63.0
ID,Idaho,MN,Minnesota,2025,1,57.0
ID,Idaho,MT,Montana,2025,1,27.0
ID,Idaho,NM,New Mexico,2025,1,1.0
ID,Idaho,NV,Nevada,2025,1,149.0
ID,Idaho,OR,Oregon,2025,1,173.0
ID,Idaho,SD,South Dakota,2025,1,1.0
ID,Idaho,TN,Tennessee,2025,1,2.0
ID,Idaho,TX,Texas,2025,1,89.0
ID,Idaho,UT,Utah,2025,1,531.0
ID,Idaho,WA,Washington,2025,1,711.0
ID,Idaho,WI,Wisconsin,2025,1,1.0
ID,Idaho,WY,Wyoming,2025,1,19.0
IL,Illinois,AK,Alaska,2025,1,240.0
IL,Illinois,AL,Alabama,2025,1,212.0
IL,Illinois,AR,Arkansas,2025,1,299.0
IL,Illinois,AZ,Arizona,2025,1,893.0
IL,Illinois,CA,California,2025,1,1967.0
IL,Illinois,CO,Colorado,2025,1,1074.0
IL,Illinois,CT,Connecticut,2025,1,254.0
IL,Illinois,FL,Florida,2025,1,3060.0
IL,Illinois,GA,Georgia,2025,1,945.0
IL,Illinois,HI,Hawaii,2025,1,69.0
IL,Illinois,IA,Iowa,2025,1,729.0
IL,Illinois,ID,Idaho,2025,1,83.0
IL,Illinois,IL,Illinois,2025,1,1438.0
IL,Illinois,IN,Indiana,2025,1,920.0
IL,Illinois,KS,Kansas,2025,1,196.0
IL,Illinois,KY,Kentucky,2025,1,933.0
IL,Illinois,LA,Louisiana,2025,1,183.0
IL,Illinois,MA,Massachusetts,2025,1,557.0
IL,Illinois,MD,Maryland,2025,1,330.0
IL,Illinois,ME,Maine,2025,1,37.0
IL,Illinois,MI,Michigan,2025,1,1708.0
IL,Illinois,MN,Minnesota,2025,1,883.0
IL,Illinois,MO,Missouri,2025,1,1338.0
IL,Illinois,MS,Mississippi,2025,1,4.0
IL,Illinois,MT,Montana,2025,1,88.0
IL,Illinois,NC,North Carolina,2025,1,976.0
IL,Illinois,ND,North Dakota,2025,1,157.0
IL,Illinois,NE,Nebraska,2025,1,429.0
IL,Illinois,NH,New Hampshire,2025,1,40.0
IL,Illinois,NJ,New Jersey,2025,1,525.0
IL,Illinois,NM,New Mexico,2025,1,80.0
IL,Illinois,NV,Nevada,2025,1,639.0
IL,Illinois,NY,New York,2025,1,2056.0
IL,Illinois,OH,Ohio,2025,1,1138.0
IL,Illinois,OK,Oklahoma,2025,1,307.0
IL,Illinois,OR,Oregon,2025,1,179.0
IL,Illinois,PA,Pennsylvania,2025,1,1198.0
IL,Illinois,PR,Puerto Rico,2025,1,130.0
IL,Illinois,RI,Rhode Island,2025,1,95.0
IL,Illinois,SC,South Carolina,2025,1,269.0
IL,Illinois,SD,South Dakota,2025,1,200.0
IL,Illinois,TN,Tennessee,2025,1,1064.0
IL,Illinois,TX,Texas,2025,1,2296.0
IL,Illinois,UT,Utah,2025,1,308.0
IL,Illinois,VA,Virginia,2025,1,1220.0
IL,Illinois,VI,U.S. Virgin Islands,2025,1,22.0
IL,Illinois,VT,Vermont,2025,1,67.0
IL,Illinois,WA,Washington,2025,1,393.0
IL,Illinois,WI,Wisconsin,2025,1,1353.0
IL,Illinois,WV,West Virginia,2025,1,85.0
IL,Illinois,WY,Wyoming,2025,1,56.0
IN,Indiana,AK,Alaska,2025,1,40.0
IN,Indiana,AZ,Arizona,2025,1,155.0
IN,Indiana,CA,California,2025,1,229.0
IN,Indiana,CO,Colorado,2025,1,197.0
IN,Indiana,CT,Connecticut,2025,1,19.0
IN,Indiana,FL,Florida,2025,1,878.0
IN,Indiana,GA,Georgia,2025,1,521.0
IN,Indiana,IA,Iowa,2025,1,2.0
IN,Indiana,IL,Illinois,2025,1,901.0
IN,Indiana,IN,Indiana,2025,1,83.0
IN,Indiana,KS,Kansas,2025,1,2.0
IN,Indiana,KY,Kentucky,2025,1,27.0
IN,Indiana,LA,Louisiana,2025,1,3.0
IN,Indiana,MA,Massachusetts,2025,1,191.0
IN,Indiana,MD,Maryland,2025,1,105.0
IN,Indiana,MI,Michigan,2025,1,215.0
IN,Indiana,MN,Minnesota,2025,1,206.0
IN,Indiana,MO,Missouri,2025,1,67.0
IN,Indiana,MS,Mississippi,2025,1,2.0
IN,Indiana,NC,North Carolina,2025,1,447.0
IN,Indiana,NE,Nebraska,2025,1,3.0
IN,Indiana,NJ,New Jersey,2025,1,222.0
IN,Indiana,NV,Nevada,2025,1,121.0
IN,Indiana,NY,New York,2025,1,442.0
IN,Indiana,OH,Ohio,2025,1,37.0
IN,Indiana,OK,Oklahoma,2025,1,1.0
IN,Indiana,OR,Oregon,2025,1,28.0
IN,Indiana,PA,Pennsylvania,2025,1,157.0
IN,Indiana,PR,Puerto Rico,2025,1,1.0
IN,Indiana,RI,Rhode Island,2025,1,1.0
IN,Indiana,SC,South Carolina,2025,1,1.0
IN,Indiana,TN,Tennessee,2025,1,121.0
IN,Indiana,TX,Texas,2025,1,629.0
IN,Indiana,UT,Utah,2025,1,30.0
IN,Indiana,VA,Virginia,2025,1,305.0
IN,Indiana,WA,Washington,2025,1,46.0
IN,Indiana,WI,Wisconsin,2025,1,7.0
KS,Kansas,AZ,Arizona,2025,1,70.0
KS,Kansas,CA,California,2025,1,16.0
KS,Kansas,CO,Colorado,2025,1,326.0
KS,Kansas,FL,Florida,2025,1,6.0
KS,Kansas,GA,Georgia,2025,1,84.0
KS,Kansas,IA,Iowa,2025,1,1.0
KS,Kansas,IL,Illinois,2025,1,188.0
KS,Kansas,KS,Kansas,2025,1,41.0
KS,Kansas,KY,Kentucky,2025,1,5.0
KS,Kansas,LA,Louisiana,2025,1,2.0
KS,Kansas,MN,Minnesota,2025,1,32.0
KS,Kansas,MO,Missouri,2025,1,71.0
KS,Kansas,NV,Nevada,2025,1,40.0
KS,Kansas,OK,Oklahoma,2025,1,2.0
KS,Kansas,PA,Pennsylvania,2025,1,1.0
KS,Kansas,SC,South Carolina,2025,1,5.0
KS,Kansas,TN,Tennessee,2025,1,22.0
KS,Kansas,TX,Texas,2025,1,471.0
KS,Kansas,UT,Utah,2025,1,2.0
KS,Kansas,VA,Virginia,2025,1,20.0
KS,Kansas,WA,Washington,2025,1,24.0
KS,Kansas,WI,Wisconsin,2025,1,1.0
KY,Kentucky,AK,Alaska,2025,1,177.0
KY,Kentucky,AL,Alabama,2025,1,36.0
KY,Kentucky,AR,Arkansas,2025,1,21.0
KY,Kentucky,AZ,Arizona,2025,1,187.0
KY,Kentucky,CA,California,2025,1,638.0
KY,Kentucky,CO,Colorado,2025,1,317.0
KY,Kentucky,CT,Connecticut,2025,1,79.0
KY,Kentucky,DE,Delaware,2025,1,1.0
KY,Kentucky,FL,Florida,2025,1,1424.0
KY,Kentucky,GA,Georgia,2025,1,730.0
KY,Kentucky,HI,Hawaii,2025,1,72.0
KY,Kentucky,IA,Iowa,2025,1,45.0
KY,Kentucky,ID,Idaho,2025,1,47.0
KY,Kentucky,IL,Illinois,2025,1,967.0
KY,Kentucky,IN,Indiana,2025,1,20.0
KY,Kentucky,KS,Kansas,2025,1,22.0
KY,Kentucky,KY,Kentucky,2025,1,35.0
KY,Kentucky,LA,Louisiana,2025,1,89.0
KY,Kentucky,MA,Massachusetts,2025,1,198.0
KY,Kentucky,MD,Maryland,2025,1,187.0
KY,Kentucky,MI,Michigan,2025,1,368.0
KY,Kentucky,MN,Minnesota,2025,1,298.0
KY,Kentucky,MO,Missouri,2025,1,146.0
KY,Kentucky,MS,Mississippi,2025,1,26.0
KY,Kentucky,MT,Montana,2025,1,55.0
KY,Kentucky,NC,North Carolina,2025,1,663.0
KY,Kentucky,ND,North Dakota,2025,1,26.0
KY,Kentucky,NE,Nebraska,2025,1,46.0
KY,Kentucky,NH,New Hampshire,2025,1,92.0
KY,Kentucky,NJ,New Jersey,2025,1,362.0
KY,Kentucky,NM,New Mexico,2025,1,58.0
KY,Kentucky,NV,Nevada,2025,1,178.0
KY,Kentucky,NY,New York,2025,1,764.0
KY,Kentucky,OH,Ohio,2025,1,68.0
KY,Kentucky,OK,Oklahoma,2025,1,80.0
KY,Kentucky,OR,Oregon,2025,1,117.0
KY,Kentucky,PA,Pennsylvania,2025,1,414.0
KY,Kentucky,PR,Puerto Rico,2025,1,135.0
KY,Kentucky,RI,Rhode Island,2025,1,18.0
KY,Kentucky,SC,South Carolina,2025,1,60.0
KY,Kentucky,SD,South Dakota,2025,1,34.0
KY,Kentucky,TN,Tennessee,2025,1,173.0
KY,Kentucky,TX,Texas,2025,1,1094.0
KY,Kentucky,UT,Utah,2025,1,115.0
KY,Kentucky,VA,Virginia,2025,1,520.0
KY,Kentucky,WA,Washington,2025,1,197.0
KY,Kentucky,WI,Wisconsin,2025,1,63.0
KY,Kentucky,WV,West Virginia,2025,1,1.0
LA,Louisiana,AL,Alabama,2025,1,11.0
LA,Louisiana,AR,Arkansas,2025,1,22.0
LA,Louisiana,AZ,Arizona,2025,1,76.0
LA,Louisiana,CA,California,2025,1,204.0
LA,Louisiana,CO,Colorado,2025,1,241.0
LA,Louisiana,CT,Connecticut,2025,1,8.0
LA,Louisiana,FL,Florida,2025,1,565.0
LA,Louisiana,GA,Georgia,2025,1,808.0
LA,Louisiana,IL,Illinois,2025,1,183.0
LA,Louisiana,IN,Indiana,2025,1,3.0
LA,Louisiana,KS,Kansas,2025,1,3.0
LA,Louisiana,KY,Kentucky,2025,1,92.0
LA,Louisiana,LA,Louisiana,2025,1,13.0
LA,Louisiana,MA,Massachusetts,2025,1,76.0
LA,Louisiana,MD,Maryland,2025,1,87.0
LA,Louisiana,MI,Michigan,2025,1,74.0
LA,Louisiana,MN,Minnesota,2025,1,31.0
LA,Louisiana,MO,Missouri,2025,1,82.0
LA,Louisiana,NC,North Carolina,2025,1,342.0
LA,Louisiana,NJ,New Jersey,2025,1,120.0
LA,Louisiana,NV,Nevada,2025,1,72.0
LA,Louisiana,NY,New York,2025,1,186.0
LA,Louisiana,OH,Ohio,2025,1,1.0
LA,Louisiana,OK,Oklahoma,2025,1,4.0
LA,Louisiana,OR,Oregon,2025,1,24.0
LA,Louisiana,PA,Pennsylvania,2025,1,76.0
LA,Louisiana,PR,Puerto Rico,2025,1,10.0
LA,Louisiana,SC,South Carolina,2025,1,18.0
LA,Louisiana,TN,Tennessee,2025,1,178.0
LA,Louisiana,TX,Texas,2025,1,2119.0
LA,Louisiana,UT,Utah,2025,1,47.0
LA,Louisiana,VA,Virginia,2025,1,236.0
LA,Louisiana,VI,U.S. Virgin Islands,2025,1,2.0
LA,Louisiana,WA,Washington,2025,1,58.0
LA,Louisiana,WI,Wisconsin,2025,1,2.0
MA,Massachusetts,AZ,Arizona,2025,1,197.0
MA,Massachusetts,CA,California,2025,1,743.0
MA,Massachusetts,CO,Colorado,2025,1,277.0
MA,Massachusetts,CT,Connecticut,2025,1,3.0
MA,Massachusetts,FL,Florida,2025,1,2043.0
MA,Massachusetts,GA,Georgia,2025,1,411.0
MA,Massachusetts,HI,Hawaii,2025,1,35.0
MA,Massachusetts,IL,Illinois,2025,1,559.0
MA,Massachusetts,IN,Indiana,2025,1,178.0
MA,Massachusetts,KY,Kentucky,2025,1,188.0
MA,Massachusetts,LA,Louisiana,2025,1,77.0
MA,Massachusetts,MA,Massachusetts,2025,1,1383.0
MA,Massachusetts,MD,Maryland,2025,1,312.0
MA,Massachusetts,ME,Maine,2025,1,299.0
MA,Massachusetts,MI,Michigan,2025,1,203.0
MA,Massachusetts,MN,Minnesota,2025,1,142.0
MA,Massachusetts,MO,Missouri,2025,1,122.0
MA,Massachusetts,MT,Montana,2025,1,8.0
MA,Massachusetts,NC,North Carolina,2025,1,574.0
MA,Massachusetts,NH,New Hampshire,2025,1,127.0
MA,Massachusetts,NJ,New Jersey,2025,1,355.0
MA,Massachusetts,NV,Nevada,2025,1,138.0
MA,Massachusetts,NY,New York,2025,1,1372.0
MA,Massachusetts,OH,Ohio,2025,1,255.0
MA,Massachusetts,OR,Oregon,2025,1,24.0
